name,email,url
"Destined Records","alistair@destined-records.com","https://labelsbase.net/destined-records"
"Destinesia Records","destinesia.records@gmail.com","https://labelsbase.net/destinesia-records"
"Det Sync","brad@detsync.co.uk","https://labelsbase.net/det-sync"
"Deteil Musika",,"https://labelsbase.net/deteil-musika"
"Detroit Underground","kero@detroitunderground.net","https://labelsbase.net/detroit-underground"
"Detuned Recordings","detunedrecordings@gmail.com","https://labelsbase.net/detuned-recordings"
"Deugene Music","info@deugenemusic.com","https://labelsbase.net/deugene-music"
"Deux Minds Records","demos@academyrecords.net","https://labelsbase.net/deux-minds-records"
"Devil Inside Recordings","wearesiva@gmail.com","https://labelsbase.net/devil-inside-recordings"
"Devil Terror Traxx","devilterrortraxx@outlook.de","https://labelsbase.net/devil-terror-traxx"
"Devotion Records","devotionrecords@gmail.com","https://labelsbase.net/devotion-records"
"Dextrous Records","demo@dextrousrecords.ru","https://labelsbase.net/dextrous-records"
"DEZZED","dezzedrecords@gmail.com","https://labelsbase.net/dezzed"
"DFTD","leo.belchetz@defected.com","https://labelsbase.net/dftd"
"Dharma Music","info@dharma-worldwide.com","https://labelsbase.net/dharma-music"
"D.H.T.","accounts@komplexsounds.com","https://labelsbase.net/dht"
"DHT Records","masteringservice@dht-records.com","https://labelsbase.net/dht-records"
"Di5quiet Records","di5quietrecords@gmail.com","https://labelsbase.net/di5quiet-records"
"Dialtone Records","info@dialtonerecs.com","https://labelsbase.net/dialtone-records"
"Diamond Rec","demosubmit.diamondrec@hotmail.it","https://labelsbase.net/diamond-rec"
"Diamond Rush Music","booking@diamondrushmusic.com","https://labelsbase.net/diamond-rush-music"
"DIBG Records","dibg_recs@outlook.com","https://labelsbase.net/dibg-records"
"die Stube Records","info@diestuberec.com","https://labelsbase.net/die-stube-records"
"Dienstag Records","info@dienstagrecords.com","https://labelsbase.net/dienstag-records"
"Diepgraven Records","contact@diepgravenrecords.com","https://labelsbase.net/diepgraven-records-4989"
"Diferit Records","demo@diferitrecords.com","https://labelsbase.net/diferit-records"
"Differed Records","differedrecords@gmail.com","https://labelsbase.net/differedrecords"
"Different Is Different Records","info@didrec.com","https://labelsbase.net/different-is-different-records"
"Different Record","differentrecord@outlook.es","https://labelsbase.net/different-record"
"Different Sound","different.sound@libero.it","https://labelsbase.net/different-sound"
"Different Twins","info@differenttwins.com","https://labelsbase.net/different-twins"
"Diff Records","diffrecords@gmail.com","https://labelsbase.net/diffrecords"
"Diffuse","diffuse.online@gmail.com","https://labelsbase.net/diffuse"
"Diffused Music","info@diffusedmusic.com","https://labelsbase.net/diffused-music"
"Digital 6","demos@digitalsixagency.co.uk","https://labelsbase.net/digital-6"
"Digital Delight","diego@digitaldelightmusic.com","https://labelsbase.net/digital-delight"
"Digital Devil Recordings","digitaldevilrecordings@gmail.com","https://labelsbase.net/digital-devil-recordings"
"Digital Dope Records","digitaldoperecords@mail.com","https://labelsbase.net/digital-dope-records"
"Digital Empire Records","digitalempirerecords1@gmail.com","https://labelsbase.net/digital-empire-records"
"Digital Empire VIP","digitalempirerecords1@gmail.com","https://labelsbase.net/digital-empire-vip"
"Digital Evolution Records","digitalempirerecords1@gmail.com","https://labelsbase.net/digital-evolution-records"
"Digital Om","info@digitalomproductions.in","https://labelsbase.net/digital-om"
"Digital Paradox Records","info@digitalparadox.eu","https://labelsbase.net/digital-paradox-records"
"Digital Room Records","office@digital-room-records.com","https://labelsbase.net/digital-room-records"
"Digital Ruckus Records","demos@digitalruckus.net","https://labelsbase.net/digital-ruckus-records"
"Digital Structures","dgtlstructurespromo@gmail.com","https://labelsbase.net/digital-structures"
"Digital View Records","digitalviewrecords@gmail.com","https://labelsbase.net/digital-view-records"
"Digital Vinyl Recordings","info@digitalvinylrecordings.com","https://labelsbase.net/digital-vinyl-recordings"
"Digitized Recordings","cliffyburrows@digitizedrecordings.com","https://labelsbase.net/digitized-recordings"
"Diligentia Records","diligentiarecords@gmail.com","https://labelsbase.net/diligentia-records"
"Dim Mak Records","info@dimmak.com","https://labelsbase.net/dim-mak-records"
"Dimentique","dimentique@gmail.com","https://labelsbase.net/dimentique"
"Dimiz Music","Info@dimizmusic.com","https://labelsbase.net/dimiz-music"
"Dino Music","info@dinomusic.nl","https://labelsbase.net/dino-music"
"Dinosaur Media","dinomedia20@gmail.com","https://labelsbase.net/dinosaur-media"
"Direct Memory","info@directmemory.ru","https://labelsbase.net/direct-memory"
"Dirt Crew Recordings","licensing@dirtcrew.net","https://labelsbase.net/dirt-crew-recordings"
"Dirt-E Records","dirterecords@gmail.com","https://labelsbase.net/dirt-e-records"
"Dirty Beatz Records","dirtybeatzrecords@gmail.com","https://labelsbase.net/dirty-beatz-records"
"Dirty Brain Recordings","dirtybrainmusic@outlook.com","https://labelsbase.net/dirty-brain-recordings"
"Dirty Dutch Music","info@dirty-dutch.com","https://labelsbase.net/dirty-dutch-music"
"Dirty Hands","perhammar@dirtyhands.se","https://labelsbase.net/dirty-hands"
"Dirty Minds","info@dirtymindsrecords.com","https://labelsbase.net/dirty-minds"
"Dirty Music","dirty_demos@hotmail.com","https://labelsbase.net/dirty-music"
"Dirty Stuff Records","info@dirtystuffrec.eu","https://labelsbase.net/dirty-stuff-records"
"Dirty Workz","licensing@dirtyworkz.com","https://labelsbase.net/dirty-workz"
"dirtybird","info@dirtybird.com","https://labelsbase.net/dirtybird"
"Dirty Humans","info@itsghek.com","https://labelsbase.net/dirtyhumans"
"Dirtytrax Records","dirtytrax.music@gmail.com","https://labelsbase.net/dirtytrax-records"
"Disciple Recordings","ed@disciplerecs.com","https://labelsbase.net/disciple-recordings"
"Disco Balls Records","discoballsrecords@gmail.com","https://labelsbase.net/disco-balls-records"
"Disco Bass Records","discobassrecords@gmail.com","https://labelsbase.net/disco-bass-records"
"Disco Explosion Records",,"https://labelsbase.net/disco-explosion-records"
"Disco Future Records","demos@discofuturerecords.com","https://labelsbase.net/disco-future-records"
"Disco Motion Records","demos@discomotionrecords.com","https://labelsbase.net/disco-motion-records"
"Disco Revenge","contact@discorevenge.com","https://labelsbase.net/disco-revenge"
"Disco Filth","scott_rowley@hotmail.co.uk","https://labelsbase.net/discofilth"
"Discokat Records","discokat.records@gmail.com","https://labelsbase.net/discokat-records"
"Discoswag","gabriel99leonard@discoswag.com","https://labelsbase.net/discoswag"
"Discover Records (UK)","info@recoverworld.com","https://labelsbase.net/discover-records-uk"
"Discover White Label","hannah@recoverworld.com","https://labelsbase.net/discover-white-label"
"Discovery Copyright Free Music","discoverymusicrecords@gmail.com","https://labelsbase.net/discovery-copyright-free-music"
"Discovery Deep","discoverymusicrecords@gmail.com","https://labelsbase.net/discovery-deep"
"Discovery Music","discoverymusicrecords@gmail.com","https://labelsbase.net/discovery-music"
"Discovery Music Label","discoverymusiclabel@gmail.com","https://labelsbase.net/discovery-music-label"
"Discovery Young","discoverymusicrecords@gmail.com","https://labelsbase.net/discovery-young"
"Dish Of The Day","dishofthedayrecords@gmail.com","https://labelsbase.net/dish-of-the-day"
"DISO","info@disorecords.com","https://labelsbase.net/diso"
"Disorder Records","disorderrecord@gmail.com","https://labelsbase.net/disorder-records"
"Dissident Movement","info@dissidentmovement.com","https://labelsbase.net/dissident-movement"
"Dissolve Music Group","dissolve@bidbeatsrecords.com","https://labelsbase.net/dissolve-music-group"
"Dissonant","sue@dissonant.com","https://labelsbase.net/dissonant"
"Distants Records","info@distantsrecords.com","https://labelsbase.net/distantsrecords"
"Distar","info@distarrec.com","https://labelsbase.net/distar"
"Distil Records","redisland.productions@gmail.com","https://labelsbase.net/distil-records"
"DSTNCT Recordings","distinctrecordings@outlook.com","https://labelsbase.net/distinctrecordings"
"Distortion","demos.distortion@gmail.com","https://labelsbase.net/distortion"
"Distortus Music","distortusmusic@gmail.com","https://labelsbase.net/distortus-music"
"District Audio","districtaudio@hotmail.com","https://labelsbase.net/district-audio"
"District Facility","districtfacility@gmail.com","https://labelsbase.net/district-facility"
"Distrirec","info@distrirec.com","https://labelsbase.net/distrirec"
"Disturb •","disturb.techno@gmail.com","https://labelsbase.net/disturb-4881"
"Divendy Records","contact@divendyrecords.fr","https://labelsbase.net/divendy-records"
"Divergent Industry","demos@divergentindustry.com","https://labelsbase.net/divergent-industry"
"Divergent (Media Records)","divergent@mediarecords.dance","https://labelsbase.net/divergent-media-records"
"Divergente recordings","divergenterecords@gmail.com","https://labelsbase.net/divergente-recordings"
"Diverside","diversiderecords@gmail.com","https://labelsbase.net/diverside"
"Diversions Music","info@diversions-music.com","https://labelsbase.net/diversions-music"
"Divertido Recordings","divertidorecordings@gmail.com","https://labelsbase.net/divertido-recordings"
"Dividing Music",,"https://labelsbase.net/dividing-music"
"Divine Techno Records","divine-tech-rec@mail.ru","https://labelsbase.net/divine-techno-records"
"Divinus Music","demos@divinusmusic.com","https://labelsbase.net/divinus-music"
"Division Palescente L&amp;S",,"https://labelsbase.net/division-palescente"
"Division 8","division8music@gmail.com","https://labelsbase.net/division8"
"Divisong Recordings","contact@dvsr.ml","https://labelsbase.net/divisong-recordings"
"Divisong Music Group","network@divisong.net","https://labelsbase.net/divisongnetwork"
"DIYNAMIC","info@diynamic.com","https://labelsbase.net/diynamic"
"Diztortion Label","diztortionlabel@gmail.com","https://labelsbase.net/diztortion-label"
"DJ ADRONX INC",,"https://labelsbase.net/dj-adronx-inc"
"DJ Ibiza Records","djibizarecords@gmail.com","https://labelsbase.net/dj-ibiza-records"
"Dj King","djkingin@gmail.com","https://labelsbase.net/dj-king"
"DKM Entertainment","info@dkm-entertainment.com","https://labelsbase.net/dkm-entertainment"
"#DLDKMUSIC","info@ea-events.com","https://labelsbase.net/dldkmusic"
"D.MAX Dark","demos@dmax-recordings.de","https://labelsbase.net/dmax-dark"
"D.Max Recordings","demos@dmax-recordings.de","https://labelsbase.net/dmax-recordings"
"Death Money Records Publishing Group","cuffstarmngmt@gmail.com","https://labelsbase.net/dmrpg"
"Dnbb Records","aaron@dnbb.com.br","https://labelsbase.net/dnbb-records"
"DNW RECORDS","andres@dnwrecords.com","https://labelsbase.net/dnw-records"
"Do Not Sleep","info@donotsleepibiza.com","https://labelsbase.net/do-not-sleep"
"Do What We Want Records","dowhatwewantrecords@mail.com","https://labelsbase.net/do-what-we-want-records"
"Dobara","demos@dobaramusic.com","https://labelsbase.net/dobara"
"Doctors of Chaos Music Group","contact@doctorsofchaos.com","https://labelsbase.net/doctors-of-chaos-music-group"
"DOD Music Record","info.dodmusicrecord@gmail.com","https://labelsbase.net/dod-music-record"
"Dog Records","info@dog-records.com","https://labelsbase.net/dog-records"
"Doga Records","demosdogarecord@gmail.com","https://labelsbase.net/doga-records"
"Dogfight Records","info@dogfightrec.com","https://labelsbase.net/dogfight-records"
"Dogmatik Records","info@dogmatikrecords.com","https://labelsbase.net/dogmatik-records"
"Dokument Records","info@dokumentrec.com","https://labelsbase.net/dokument-records"
"Dolma Records","dolmarec@gmail.com","https://labelsbase.net/dolma-records"
"Dolphin Friendly Tunage","dolphinfriendlytunage@hotmail.com","https://labelsbase.net/dolphin-friendly-tunage"
"Dolphin Sounds","dolphinsounds@inbox.ru","https://labelsbase.net/dolphin-sounds"
"Domino","enquiries@dominorecordco.com","https://labelsbase.net/domino"
"Domozero","bsjadsl@alice.it","https://labelsbase.net/domozero"
"Doner Music","info@donermusic.it","https://labelsbase.net/doner-music"
"Donker Band","donkerband@gmail.com","https://labelsbase.net/donker-band"
"Dont Look Productions","smarkos@dontlookproductions.ca","https://labelsbase.net/dont-look-productions"
"DOORN RECORDS","info@spinninrecords.nl","https://labelsbase.net/doorn-records"
"Dopamine Music","info@dopamine-music.com","https://labelsbase.net/dopamine-music"
"Dope &amp; Dense","dopedense@gmail.com","https://labelsbase.net/dopeanddense"
"DOS Denial Of Service","dos@thinkclouds.com","https://labelsbase.net/dos"
"dotdotdot records","ramon@dotdotdotrecords.com","https://labelsbase.net/dotdotdotrecords"
"Double Bass Records","doublebassrecords@gmail.com","https://labelsbase.net/double-bass-records"
"Double-Up","matt@double-up.com.au","https://labelsbase.net/double-up"
"Double Vision Studio Records","dvsrec@gmail.com","https://labelsbase.net/double-vision-studio-records"
"Downpour Recordings","demos@downpourinc.com","https://labelsbase.net/downpour-recordings"
"Downright","info@downright.com.au","https://labelsbase.net/downright"
"Draft","draftlabelmusic@gmail.com","https://labelsbase.net/draft"
"Draft LTD","draftltdmusic@gmail.com","https://labelsbase.net/draft-ltd"
"Dragon R Production","dragonrproduction@gmail.com","https://labelsbase.net/dragonrproduction"
"DRAK Records","info.drakrecords@gmail.com","https://labelsbase.net/drak-records"
"Drakos Recordings","drakosrecordings@gmail.com","https://labelsbase.net/drakos-recordings"
"Dramatic","dramaticdemos@gmail.com","https://labelsbase.net/dramatic"
"Drask","draskdigital@gmail.com","https://labelsbase.net/drask"
"Down Right Dirty Productions","downrightdirtyproduction@gmail.com","https://labelsbase.net/drdproductions"
"Dreadful League","contact@dreadful-league.com","https://labelsbase.net/dreadful-league"
"Dream Crew Records","dreamcrew07@gmail.com","https://labelsbase.net/dream-crew-records"
"Dream Catalogue","info@dream-corporate.com","https://labelsbase.net/dreamcatalogue"
"Dreamers Island Entertainment","info@dreamersisland.co","https://labelsbase.net/dreamersisland"
"Dream Eye Records","contact@dreameyerecords.com","https://labelsbase.net/dreameyerecords"
"Dreamify Records","dreamifyrecords@gmail.com","https://labelsbase.net/dreamify-records"
"Dreamscape Records","contact@dreamscaperecords.net","https://labelsbase.net/dreamscape-records"
"Drehscheibe","drehscheiberecords@gmail.com","https://labelsbase.net/drehscheibe"
"Driven AM Recordings","DrivenAM@gmail.com","https://labelsbase.net/driven-am-recordings"
"Driving Forces Recordings","office@driving-forces.net","https://labelsbase.net/driving-forces-recordings"
"Driww&#039; Records","driwwrecords@gmail.com","https://labelsbase.net/driww-records"
"DrizzlyMusic","info@drizzly.de","https://labelsbase.net/drizzlymusic"
"Droid Records","drumcell@droidbehavior.com","https://labelsbase.net/droid-records"
"Droid9","droid9recordings@gmail.com","https://labelsbase.net/droid9"
"Drop Low Records","demodroplow@gmail.com","https://labelsbase.net/drop-low-records"
"Droplet Music","demos@dropletmusic.com","https://labelsbase.net/droplet-music"
"Dropton Records","droptonrecords@gmail.com","https://labelsbase.net/dropton-records"
"Drowne Records","office@drowne.net","https://labelsbase.net/drowne-records"
"Druhnf Records","druhnf@gmail.com","https://labelsbase.net/druhnf-records"
"Drum Pressure Records","drumpressurerecords@gmail.com","https://labelsbase.net/drum-pressure-records"
"Drum Tunnel Records","drumtunnelrecords@hotmail.it","https://labelsbase.net/drum-tunnel-records"
"Drumb","jimmy@xelondigital.com","https://labelsbase.net/drumb"
"Drumcode","jeremy@wearebigfoot.com","https://labelsbase.net/drumcode"
"Drumma Records","manager@drummarecords.com","https://labelsbase.net/drumma-records"
"Drumpoet Community","mail@drumpoet.com","https://labelsbase.net/drumpoet-community"
"Drunk Dial Records",,"https://labelsbase.net/drunkdialrecords"
"Dry Gansta Recording","dryganstamusic@hotmail.com","https://labelsbase.net/dry-gansta-recording"
"DSR Digital","dsrdigitalrecords@gmail.com","https://labelsbase.net/dsr-digital"
"DSTR RCRDS","dstrrcrds@gmail.com","https://labelsbase.net/dstrrcrds"
"dtlrecords","info@dtlrecords.com","https://labelsbase.net/dtlrecords"
"Dual Life Records","pr@dualliferecords.com","https://labelsbase.net/dual-life-records"
"Dub-All Or Nothing","info@duballornothing.co.uk","https://labelsbase.net/dub-all-or-nothing"
"Dub Forest","info@stereoartsmedia.com","https://labelsbase.net/dub-forest"
"DubGestion","dubgestion@gmail.com","https://labelsbase.net/dubgestion"
"Dubhe Recordings","manel@cambrilsdeep.com","https://labelsbase.net/dubhe-recordings"
"Dubmission Records","info@dubmissionrecords.com","https://labelsbase.net/dubmission"
"Dubonica Records","dubonica@gmail.com","https://labelsbase.net/dubonica-records"
"Dubophonic","info@dubophonic.com","https://labelsbase.net/dubophonic"
"Dubstore Records","dubstorelab@hotmail.com","https://labelsbase.net/dubstore-records"
"DubSynth Records","sonic.jam@gmx.net","https://labelsbase.net/dubsynth-records"
"dubz4klubz",,"https://labelsbase.net/dubz4klubz"
"Duff Music","duffmusic1993@hotmail.com","https://labelsbase.net/duff-music"
"DUFF Records","info@duffrecords.it","https://labelsbase.net/duff-records"
"DugOut Records","montanamusicdemo@gmail.com","https://labelsbase.net/dugout-records"
"Duro Label",,"https://labelsbase.net/duro"
"Durp Supera","promo@durpsupera.com","https://labelsbase.net/durp-supera"
"Dushe Label","dushelabel@gmail.com","https://labelsbase.net/dushe-label"
"Dusk &amp; Waves","info@duskandwaves.com","https://labelsbase.net/dusk-and-waves"
"Dusky Adriatic","info@duskyadriatic.com","https://labelsbase.net/dusky-adriatic"
"Dust Records","dust.communication@gmail.com","https://labelsbase.net/dust-records"
"Dustcity Music","dustcitymusic@yahoo.com","https://labelsbase.net/dustcity-music"
"Dusty Dreams","dustydreamsmusic@gmail.com","https://labelsbase.net/dusty-dreams"
"Dusty Nose","info@dustynose.com","https://labelsbase.net/dusty-nose"
"Dutch, Antillean League","c.mongen@dutchantilleanleague.com","https://labelsbase.net/dutch-antillean-league-4920"
"Dutch Master Works","contact@2-dutch.nl","https://labelsbase.net/dutch-master-works"
"Dux Sonus","duxsonus@gmail.com","https://labelsbase.net/dux-sonus-5029"
"DVG Studio Publishing Records Ltd","admin@davidvgoldenofficial.com","https://labelsbase.net/dvgstudiopublishingrecordsltd"
"DVG Studio Records","admin@davidvgoldenofficial.com","https://labelsbase.net/dvgstudiorecords"
"DVNSH Recordings","dvnshrecordingsofficial@gmail.com","https://labelsbase.net/dvnsh-recordings"
"Dyami","dyami@me.com","https://labelsbase.net/dyami"
"Dycer Records","info@dycerrecords.com","https://labelsbase.net/dycer-records"
"Dynamic Recordings","demos@dynamicrecordings.co.uk","https://labelsbase.net/dynamic-recordings"
"Dynamic Reflection","demo@dynamic-reflection.com","https://labelsbase.net/dynamic-reflection"
"DYNAMICA","dynamica.label@gmail.com","https://labelsbase.net/dynamica"
"Dynamo Recordings","info@dynamorecordings.com","https://labelsbase.net/dynamo-recordings"
"Dynasty Recordings","demos@musicdynasty.com","https://labelsbase.net/dynasty-recordings"
"Dysaux Records","dysaux@gmail.com","https://labelsbase.net/dysaux-records"
"Dysnomia Recordings","dysnomiarecordings@gmail.com","https://labelsbase.net/dysnomia-recordings"
"Dystopian","info@dystopian.de","https://labelsbase.net/dystopian"
"E-Star Music","demos@e-starmusic.es","https://labelsbase.net/e-star-music"
"EAEO Records","eaeorecords@gmail.com","https://labelsbase.net/eaeo-records"
"Ear Porn Music","earprnmusic@gmail.com","https://labelsbase.net/earpornmusic"
"Earthemia","info.earthemiarecords@gmail.com","https://labelsbase.net/earthemia"
"Earthly Delights","earthlydelightsmusic@gmail.com","https://labelsbase.net/earthly-delights"
"EarToGround Records","info@eartoground.co.uk","https://labelsbase.net/eartoground-records"
"East Recordings","bricklaneradio@gmail.com","https://labelsbase.net/east-recordings"
"Eastribal Records","demo@eastribal.com","https://labelsbase.net/eastribal-records"
"Easy Money Productions","empishere@gmail.com","https://labelsbase.net/easy-money-productions-4941"
"Easy Summer","easysummerlabel@gmail.com","https://labelsbase.net/easy-summer"
"EasyVolt Records","contact@easyvoltrecords.com","https://labelsbase.net/easyvolt"
"Eatbrain","mailstoeatbrain@gmail.com","https://labelsbase.net/eatbrain"
"Ebisu","contact@eonity.co","https://labelsbase.net/ebisu"
"Echoes Collective",,"https://labelsbase.net/echoescollective"
"Echoscpllex Records",,"https://labelsbase.net/echoscpllex-records"
"Eclipse Recordings","demo.eclipserecordings@gmail.com","https://labelsbase.net/eclipse-recordings"
"Eclipse Records",,"https://labelsbase.net/eclipse-records"
"Ecouder record&#039;s","tonystewart84@gmail.com","https://labelsbase.net/ecouder-records"
"Ecstasy Records","mnxpark@gmail.com","https://labelsbase.net/ecstasy-records"
"Ecstasy State","Demos@ecstasystate.com","https://labelsbase.net/ecstasy-state"
"Ed Banger Records","contact@edbangerrecords.com","https://labelsbase.net/ed-banger-records"
"ED Tunes","demo@edt-recordings.com","https://labelsbase.net/ed-tunes"
"EDM Cell Records","edmcellrec@gmail.com","https://labelsbase.net/edm-cell-records"
"EDM Industry","edmindustrylabel@gmail.com","https://labelsbase.net/edm-industry"
"EEM Records","eemrecords@europe.com","https://labelsbase.net/eem-records"
"Ego","info@egomusic.net","https://labelsbase.net/ego"
"Egocentric Records","info@dhsmastering.com","https://labelsbase.net/egocentric-records"
"Egothermia","label@egothermia.com","https://labelsbase.net/egothermia"
"Eiby Niall Music Entertainment US Latin","samolrecords@gmail.com","https://labelsbase.net/eiby-niall-music-entertainment-us-latin"
"Eichtal Recordings","eichtalrecordings@gmail.com","https://labelsbase.net/eichtal-recordings"
"Eight0Eight Records","eight08demos@gmail.com","https://labelsbase.net/eight0eight-records"
"Eight8Track Records","eight8trackrecords@hotmail.com","https://labelsbase.net/eight8track-records"
"Grooveless recordings","sorianidaniele@gmail.com","https://labelsbase.net/eightless-grooveless-recordings"
"EIN2","info@einmusika.com","https://labelsbase.net/ein2"
"Einmusika Recordings","info@einmusika.com","https://labelsbase.net/einmusika-recordings"
"EINZ records","contact@einzrecords.com","https://labelsbase.net/einz-records"
"Eisenwaren","contact@eisenwaren-music.com","https://labelsbase.net/eisenwaren"
"EJ Underground","paul@electrojuice.co.uk","https://labelsbase.net/ej-underground"
"Eklektisch","promos@imbernonmusic.com","https://labelsbase.net/eklektisch"
"Eklero","info@eklerorecords.com","https://labelsbase.net/eklero"
"EKORD","contato@ekoncept.com.br","https://labelsbase.net/ekord"
"El Muerto Records","elmuerto.records@outlook.es","https://labelsbase.net/el-muerto-records"
"Elantris Records","elantrisrecords@gmail.com","https://labelsbase.net/elantris-records"
"Elastic Beatz","elasticbeatz@gmail.com","https://labelsbase.net/elastic-beatz"
"Elastic Dimension Records","elasticdimensionrecords@outlook.com","https://labelsbase.net/elastic-dimension-records"
"Elastic Rhythms",,"https://labelsbase.net/elasticrhythms"
"ELATION","info.elationrecords@gmail.com","https://labelsbase.net/elation"
"Elbaraka Family","info@elbaraka-family.com","https://labelsbase.net/elbarakafamily"
"Electric Ballroom","Rainer@ElectricBallroom.net","https://labelsbase.net/electric-ballroom"
"Electric Department Records","info@electric-department.com","https://labelsbase.net/electric-department-records"
"Electric Station","electric.station.label@gmail.com","https://labelsbase.net/electric-station"
"Electric State",,"https://labelsbase.net/electricstate"
"Electrified Mindz","electrifiedmindzrecords@gmail.com","https://labelsbase.net/electrified-mindz"
"Electrified Recordings","rinski@electrified.us","https://labelsbase.net/electrified-recordings"
"Electrique Music","demos@electriquearts.com","https://labelsbase.net/electrique-music"
"ElecTrixNoizE","accounts@komplexsounds.com","https://labelsbase.net/electrixnoize"
"Electro Dance Movement","info@planetamixrecords.com","https://labelsbase.net/electro-dance-movement"
"electro71","electro71.official@gmail.com","https://labelsbase.net/electro71"
"Electro BEAT Records","electrobeatrecords@gmail.com","https://labelsbase.net/electrobeatrecords"
"ElectroBreakz","electrobreakz808@gmail.com","https://labelsbase.net/electrobreakz"
"ElectroIN Label","electroinlabel@gmail.com","https://labelsbase.net/electroin-label"
"Electronic Dreams Music Group","electronicdreamsmusicgroup@gmail.com","https://labelsbase.net/electronic-dreams-music-group"
"Electronic Earthquake","www.electronicearthquake@gmail.com","https://labelsbase.net/electronic-earthquake"
"RAX Electronic Matter","info@raxlabel.com","https://labelsbase.net/electronic-matter"
"Electronic Petz","licensing@electronicpetz.com","https://labelsbase.net/electronic-petz"
"Electronic Tree","e-tree@mixbox.pl","https://labelsbase.net/electronic-tree"
"Electronic Waves Records","demos.ewr@gmail.com","https://labelsbase.net/electronic-waves-records"
"Electronical Reeds","info@electronicalreeds.com","https://labelsbase.net/electronical-reeds"
"Electronyze Me",,"https://labelsbase.net/electronyze-me"
"Electropical Record","contact@electropicalrecord.com","https://labelsbase.net/electropical-record"
"Electrovino Records","contact@electrovino.com","https://labelsbase.net/electrovino-records"
"Electrum Records","demos@electrumeg.com","https://labelsbase.net/electrum-records"
"Elegant Bastards","demo@elegantbastards.com","https://labelsbase.net/elegant-bastards"
"Elektik Media","contact@elektikmedia.com","https://labelsbase.net/elektik-media"
"Elektrik Dreams Music","demos@elektrikdreamsmusic.com","https://labelsbase.net/elektrik-dreams-music"
"Elektroshok Records","elektroshokelectronicmusic@gmail.com","https://labelsbase.net/elektroshok-records"
"Elektrotribe Records","info@elektrotribe.com","https://labelsbase.net/elektrotribe-records"
"Eleonor Records",,"https://labelsbase.net/eleonorrecords"
"Eletrodomesticos Records","djraraujo@hotmail.com","https://labelsbase.net/eletrodomesticos-records"
"Elettrika Records","matthew@digitalmediaservice.net","https://labelsbase.net/elettrika-records"
"ELEVATE","elevatedemo@icloud.com","https://labelsbase.net/elevate"
"Elevation Recordings","info@elevation-recordings.com","https://labelsbase.net/elevation-recordings"
"Eleveh Records Ibiza",,"https://labelsbase.net/elevehrecordsibiza"
"Elga Records","elgarecordssweden@gmail.com","https://labelsbase.net/elga-records"
"Elinin&#039; Records","demo@elininrecords.com","https://labelsbase.net/elinin-records"
"ELITARIA","ar@alienatorrecords.com","https://labelsbase.net/elitaria"
"Ella Unique","ellauniquerecords@gmail.com","https://labelsbase.net/ella-unique"
"Ellaluxe Records","ellaluxedemo@gmail.com","https://labelsbase.net/ellaluxe-records"
"Ellectrica Recordings","info@ellectricarecordings.com","https://labelsbase.net/ellectrica-recordings"
"Elliptical Sun Melodies","ellipticalsunrecordings@gmail.com","https://labelsbase.net/elliptical-sun-melodies"
"Ellora","ellorarecordings@gmail.com","https://labelsbase.net/ellora"
"Ellum Audio","dani@ellumaudio.com","https://labelsbase.net/ellum-audio"
"ELNOVA","demo.stereoartsmedia@gmx.de","https://labelsbase.net/elnova"
"ElRow Music","domingo@row14.es","https://labelsbase.net/elrow-music"
"Elyontro Records","contact@elyontro-records.fr","https://labelsbase.net/elyontro-records"
"Embedded Audio EA","info@embeddedaudioea.com","https://labelsbase.net/embedded-audio-ea"
"eMBi Music","info@embimusic.com","https://labelsbase.net/embi-music"
"Emerald City Music","leon@hotcreations.com","https://labelsbase.net/emerald-city-music"
"Emercive Recordings","info@emercive.com","https://labelsbase.net/emercive-recordings"
"Emergent Cities","citiesdemos@emergentmusic.ca","https://labelsbase.net/emergent-cities"
"Emergent Shores","shoresdemos@emergentmusic.ca","https://labelsbase.net/emergent-shores"
"Emergent Skies","skiesdemos@emergentmusic.ca","https://labelsbase.net/emergent-skies"
"Emfa Music","S3RL@hotmail.com","https://labelsbase.net/emfa-music"
"emFire","mb@tszgrp.com","https://labelsbase.net/emfire"
"Emotional Noise","emotionalnoise@mail.ru","https://labelsbase.net/emotional-noise"
"Emotive Sounds","info@emotivesounds.com","https://labelsbase.net/emotive-sounds"
"Empire Studio Records","empirestudiorecords@gmail.com","https://labelsbase.net/empire-studio-records"
"empirexstream","empirexstreamrecords@gmail.com","https://labelsbase.net/empirexstream"
"Empty Whisky Flask Records","emptywhiskyflask@gmail.com","https://labelsbase.net/empty-whisky-flask-records"
"EMTH","emthikarecords@gmail.com","https://labelsbase.net/emthikarecords"
"EMTH Records","emthrcrds@gmail.com","https://labelsbase.net/emthrecords"
"EMV Records","demos@emvrecords.com","https://labelsbase.net/emv-records"
"Encasa Records","infos@encasarecords.com","https://labelsbase.net/encasarecords"
"Enchanted Recordings","demo@enchantedrecordings.com","https://labelsbase.net/enchanted-recordings"
"Enchufada","info@enchufada.com","https://labelsbase.net/enchufada"
"Encode Musik","encodemusik@gmail.com","https://labelsbase.net/encodemusik"
"Encourage Records","info@alvedamusic.com","https://labelsbase.net/encourage-records"
"Endless","music@endless-worldwide.com","https://labelsbase.net/endless"
